lead_id,entry_date,month,month_num,source,industry,final_stage,days_in_funnel,close_date,mrr,cac,is_won,is_lost
947,2025-06-10,June,6,Social Media,Healthcare,Closed Lost,9,,0,339.99,0,1
948,2025-06-10,June,6,Organic Search,Agency,Closed Lost,10,,0,218.07,0,1
949,2025-06-10,June,6,Referral,SaaS,Closed Lost,6,,0,101.84,0,1
950,2025-06-10,June,6,Paid Search,E-commerce,Closed Lost,9,,0,327.93,0,1
951,2025-06-10,June,6,Email Campaign,E-commerce,Closed Lost,3,,0,177.38,0,1
952,2025-06-11,June,6,Social Media,Healthcare,Closed Lost,18,,0,306.36,0,1
953,2025-06-11,June,6,Email Campaign,Agency,Closed Lost,13,,0,159.17,0,1
954,2025-06-11,June,6,Organic Search,Finance,Closed Lost,19,,0,215.82,0,1
955,2025-06-11,June,6,Referral,SaaS,Closed Lost,24,,0,110.83,0,1
956,2025-06-11,June,6,Social Media,Healthcare,Closed Lost,4,,0,284.58,0,1
957,2025-06-11,June,6,Paid Search,Agency,Closed Lost,17,,0,314.61,0,1
958,2025-06-11,June,6,Email Campaign,SaaS,Closed Lost,57,,0,180.49,0,1
959,2025-06-11,June,6,Organic Search,Agency,Closed Lost,9,,0,191.66,0,1
960,2025-06-11,June,6,Organic Search,SaaS,Closed Lost,12,,0,202.92,0,1
961,2025-06-12,June,6,Referral,E-commerce,Closed Lost,32,,0,105.4,0,1
962,2025-06-12,June,6,Email Campaign,SaaS,Closed Lost,44,,0,179.71,0,1
963,2025-06-12,June,6,Social Media,Healthcare,Closed Lost,7,,0,321.09,0,1
964,2025-06-12,June,6,Email Campaign,Healthcare,Closed Lost,10,,0,163.79,0,1
965,2025-06-12,June,6,Email Campaign,Healthcare,Closed Lost,18,,0,155.46,0,1
966,2025-06-12,June,6,Social Media,Healthcare,Closed Lost,21,,0,302.51,0,1
967,2025-06-13,June,6,Organic Search,Healthcare,Closed Lost,9,,0,181.21,0,1
968,2025-06-13,June,6,Paid Search,Finance,Closed Lost,42,,0,367.0,0,1
969,2025-06-13,June,6,Social Media,Finance,Closed Lost,9,,0,316.06,0,1
970,2025-06-13,June,6,Paid Search,Finance,Closed Lost,8,,0,368.1,0,1
971,2025-06-13,June,6,Referral,SaaS,Closed Lost,6,,0,108.17,0,1
972,2025-06-14,June,6,Paid Search,E-commerce,Closed Lost,7,,0,361.36,0,1
973,2025-06-14,June,6,Referral,Finance,Closed Lost,15,,0,111.54,0,1
974,2025-06-14,June,6,Paid Search,Healthcare,Closed Lost,29,,0,367.2,0,1
975,2025-06-14,June,6,Social Media,E-commerce,Closed Lost,22,,0,307.53,0,1
976,2025-06-14,June,6,Organic Search,Finance,Closed Lost,9,,0,210.85,0,1
977,2025-06-14,June,6,Organic Search,Healthcare,Closed Lost,6,,0,180.46,0,1
978,2025-06-14,June,6,Organic Search,Finance,Closed Lost,4,,0,189.31,0,1
979,2025-06-14,June,6,Social Media,Healthcare,Closed Lost,8,,0,319.75,0,1
980,2025-06-15,June,6,Organic Search,SaaS,Closed Lost,3,,0,204.56,0,1
981,2025-06-15,June,6,Email Campaign,Finance,Closed Lost,9,,0,160.25,0,1
982,2025-06-15,June,6,Email Campaign,Finance,Closed Lost,31,,0,182.0,0,1
983,2025-06-15,June,6,Social Media,Agency,Closed Lost,6,,0,334.78,0,1
984,2025-06-15,June,6,Email Campaign,E-commerce,Closed Lost,13,,0,166.41,0,1
985,2025-06-15,June,6,Social Media,E-commerce,Closed Lost,10,,0,311.91,0,1
986,2025-06-15,June,6,Referral,Agency,Closed Lost,11,,0,110.79,0,1
987,2025-06-16,June,6,Paid Search,Healthcare,Closed Lost,18,,0,365.2,0,1
988,2025-06-16,June,6,Referral,Finance,Closed Lost,5,,0,110.89,0,1
989,2025-06-16,June,6,Organic Search,Healthcare,Closed Lost,4,,0,197.54,0,1
990,2025-06-16,June,6,Organic Search,Finance,Closed Lost,4,,0,195.99,0,1
991,2025-06-16,June,6,Paid Search,SaaS,Closed Lost,6,,0,324.32,0,1
992,2025-06-16,June,6,Referral,Finance,Closed Lost,30,,0,98.14,0,1
993,2025-06-17,June,6,Social Media,SaaS,Closed Lost,15,,0,327.55,0,1
994,2025-06-17,June,6,Social Media,SaaS,Closed Lost,8,,0,284.37,0,1
995,2025-06-17,June,6,Referral,E-commerce,Closed Lost,4,,0,104.34,0,1
996,2025-06-17,June,6,Email Campaign,Finance,Closed Lost,37,,0,155.79,0,1
997,2025-06-17,June,6,Email Campaign,Finance,Closed Lost,7,,0,156.51,0,1
998,2025-06-17,June,6,Referral,Agency,Closed Lost,11,,0,101.24,0,1
999,2025-06-17,June,6,Referral,Finance,Closed Lost,50,,0,110.59,0,1
1000,2025-06-17,June,6,Organic Search,Finance,Closed Lost,5,,0,204.35,0,1
1001,2025-06-17,June,6,Referral,E-commerce,Closed Lost,3,,0,108.62,0,1
1002,2025-06-18,June,6,Social Media,SaaS,Closed Lost,6,,0,285.53,0,1
1003,2025-06-18,June,6,Paid Search,E-commerce,Closed Lost,22,,0,367.22,0,1
1004,2025-06-18,June,6,Social Media,Agency,Closed Lost,4,,0,299.16,0,1
1005,2025-06-18,June,6,Email Campaign,Finance,Closed Lost,5,,0,182.6,0,1
1006,2025-06-18,June,6,Paid Search,Agency,Closed Lost,7,,0,364.27,0,1
1007,2025-06-18,June,6,Organic Search,Agency,Closed Won,49,2025-08-06,1241.13,209.28,1,0
1008,2025-06-18,June,6,Social Media,E-commerce,Closed Lost,31,,0,337.35,0,1
1009,2025-06-19,June,6,Referral,Agency,Closed Lost,10,,0,111.03,0,1
1010,2025-06-19,June,6,Organic Search,Healthcare,Closed Lost,5,,0,211.81,0,1
1011,2025-06-19,June,6,Paid Search,SaaS,Closed Lost,31,,0,336.54,0,1
1012,2025-06-19,June,6,Social Media,Healthcare,Closed Lost,8,,0,328.09,0,1
1013,2025-06-19,June,6,Referral,Healthcare,Closed Lost,10,,0,99.66,0,1
1014,2025-06-19,June,6,Social Media,Agency,Closed Lost,5,,0,322.32,0,1
1015,2025-06-20,June,6,Organic Search,SaaS,Closed Lost,16,,0,192.37,0,1
1016,2025-06-20,June,6,Social Media,Finance,Closed Lost,5,,0,311.48,0,1
1017,2025-06-20,June,6,Organic Search,E-commerce,Closed Lost,5,,0,185.94,0,1
1018,2025-06-20,June,6,Organic Search,SaaS,Closed Lost,35,,0,204.45,0,1
1019,2025-06-20,June,6,Organic Search,SaaS,Closed Lost,36,,0,197.59,0,1
1020,2025-06-20,June,6,Social Media,Healthcare,Closed Lost,4,,0,302.04,0,1
1021,2025-06-21,June,6,Social Media,E-commerce,Closed Lost,6,,0,311.11,0,1
1022,2025-06-21,June,6,Referral,E-commerce,Closed Lost,32,,0,103.3,0,1
1023,2025-06-21,June,6,Email Campaign,Finance,Closed Lost,7,,0,171.96,0,1
1024,2025-06-21,June,6,Referral,SaaS,Closed Lost,13,,0,114.59,0,1
1025,2025-06-21,June,6,Referral,Finance,Closed Lost,8,,0,101.76,0,1
1026,2025-06-21,June,6,Organic Search,Agency,Closed Lost,4,,0,216.31,0,1
1027,2025-06-21,June,6,Paid Search,E-commerce,Closed Lost,5,,0,320.86,0,1
1028,2025-06-22,June,6,Email Campaign,Finance,Closed Lost,5,,0,160.9,0,1
1029,2025-06-22,June,6,Social Media,Agency,Closed Lost,9,,0,328.28,0,1
1030,2025-06-22,June,6,Organic Search,E-commerce,Closed Lost,10,,0,194.41,0,1
1031,2025-06-22,June,6,Paid Search,Finance,Closed Lost,10,,0,368.3,0,1
1032,2025-06-22,June,6,Paid Search,SaaS,Closed Lost,42,,0,344.01,0,1
1033,2025-06-23,June,6,Social Media,Finance,Closed Lost,24,,0,331.48,0,1
1034,2025-06-23,June,6,Referral,E-commerce,Closed Lost,5,,0,98.92,0,1
1035,2025-06-23,June,6,Email Campaign,Agency,Closed Lost,9,,0,166.28,0,1
1036,2025-06-23,June,6,Referral,E-commerce,Closed Lost,10,,0,94.69,0,1
1037,2025-06-23,June,6,Referral,Agency,Closed Lost,3,,0,110.88,0,1
1038,2025-06-23,June,6,Organic Search,E-commerce,Closed Lost,12,,0,199.37,0,1
1039,2025-06-23,June,6,Social Media,Finance,Closed Lost,9,,0,317.17,0,1
1040,2025-06-24,June,6,Paid Search,SaaS,Closed Lost,31,,0,330.26,0,1
1041,2025-06-24,June,6,Organic Search,SaaS,Closed Lost,30,,0,194.3,0,1
1042,2025-06-24,June,6,Paid Search,E-commerce,Closed Lost,38,,0,324.87,0,1
1043,2025-06-24,June,6,Paid Search,Agency,Closed Lost,9,,0,352.68,0,1
1044,2025-06-24,June,6,Organic Search,Healthcare,Closed Lost,21,,0,188.91,0,1
1045,2025-06-24,June,6,Organic Search,Agency,Closed Lost,16,,0,180.0,0,1
1046,2025-06-24,June,6,Referral,Finance,Closed Lost,8,,0,100.2,0,1
1047,2025-06-25,June,6,Paid Search,Agency,Closed Lost,7,,0,315.55,0,1
1048,2025-06-25,June,6,Social Media,Agency,Closed Lost,8,,0,334.97,0,1
1049,2025-06-25,June,6,Referral,SaaS,Closed Lost,3,,0,105.92,0,1
1050,2025-06-25,June,6,Organic Search,Agency,Closed Lost,9,,0,204.63,0,1
1051,2025-06-25,June,6,Social Media,Finance,Closed Won,44,2025-08-08,1605.89,327.39,1,0
1052,2025-06-25,June,6,Social Media,Healthcare,Closed Lost,10,,0,334.1,0,1
1053,2025-06-25,June,6,Email Campaign,Healthcare,Closed Lost,18,,0,188.95,0,1
1054,2025-06-26,June,6,Social Media,E-commerce,Closed Lost,6,,0,319.98,0,1
1055,2025-06-26,June,6,Paid Search,Finance,Closed Lost,4,,0,326.61,0,1
1056,2025-06-26,June,6,Email Campaign,Healthcare,Closed Lost,7,,0,163.6,0,1
1057,2025-06-26,June,6,Email Campaign,Finance,Closed Lost,19,,0,181.27,0,1
1058,2025-06-26,June,6,Email Campaign,E-commerce,Closed Lost,30,,0,185.86,0,1
1059,2025-06-26,June,6,Organic Search,E-commerce,Closed Won,42,2025-08-07,1001.02,189.46,1,0
1060,2025-06-27,June,6,Email Campaign,Finance,Closed Lost,8,,0,173.05,0,1
1061,2025-06-27,June,6,Organic Search,E-commerce,Closed Lost,7,,0,201.89,0,1
1062,2025-06-27,June,6,Referral,Finance,Closed Lost,22,,0,98.83,0,1
1063,2025-06-27,June,6,Paid Search,Healthcare,Closed Lost,33,,0,359.27,0,1
1064,2025-06-27,June,6,Social Media,SaaS,Closed Won,42,2025-08-08,1291.25,291.0,1,0
1065,2025-06-27,June,6,Paid Search,Agency,Closed Lost,5,,0,365.49,0,1
1066,2025-06-27,June,6,Organic Search,Agency,Closed Lost,9,,0,184.54,0,1
1067,2025-06-28,June,6,Referral,SaaS,Closed Lost,8,,0,110.3,0,1
1068,2025-06-28,June,6,Paid Search,E-commerce,Closed Lost,18,,0,314.91,0,1
1069,2025-06-28,June,6,Email Campaign,SaaS,Closed Lost,10,,0,181.59,0,1
1070,2025-06-28,June,6,Paid Search,Agency,Closed Lost,8,,0,365.8,0,1
1071,2025-06-28,June,6,Organic Search,Healthcare,Closed Lost,8,,0,193.91,0,1
1072,2025-06-28,June,6,Organic Search,Finance,Closed Lost,46,,0,211.89,0,1
1073,2025-06-28,June,6,Social Media,Agency,Closed Lost,6,,0,314.42,0,1
1074,2025-06-29,June,6,Organic Search,Healthcare,Closed Lost,9,,0,186.99,0,1
1075,2025-06-29,June,6,Organic Search,SaaS,Closed Lost,3,,0,203.65,0,1
1076,2025-06-29,June,6,Organic Search,Agency,Closed Lost,10,,0,217.03,0,1
1077,2025-06-29,June,6,Social Media,E-commerce,Closed Lost,9,,0,341.77,0,1
1078,2025-06-29,June,6,Social Media,Agency,Closed Lost,23,,0,298.91,0,1
1079,2025-06-29,June,6,Organic Search,Agency,Closed Won,39,2025-08-07,1176.44,202.8,1,0
1080,2025-06-29,June,6,Organic Search,Finance,Closed Lost,10,,0,210.24,0,1
1081,2025-06-29,June,6,Paid Search,Healthcare,Closed Lost,9,,0,355.33,0,1
1082,2025-06-29,June,6,Paid Search,Agency,Closed Lost,9,,0,320.21,0,1
1083,2025-06-30,June,6,Social Media,Agency,Closed Lost,13,,0,292.25,0,1
1084,2025-06-30,June,6,Organic Search,E-commerce,Closed Lost,37,,0,214.17,0,1
1085,2025-06-30,June,6,Paid Search,Finance,Closed Lost,40,,0,333.09,0,1
1086,2025-06-30,June,6,Organic Search,E-commerce,Closed Lost,6,,0,211.58,0,1
1087,2025-06-30,June,6,Organic Search,Healthcare,Closed Lost,4,,0,208.35,0,1
1088,2025-06-30,June,6,Social Media,Agency,Closed Lost,5,,0,341.63,0,1
1089,2025-06-30,June,6,Organic Search,E-commerce,Closed Lost,10,,0,202.52,0,1
1090,2025-07-01,July,7,Referral,Agency,Closed Lost,39,,0,104.71,0,1
1091,2025-07-01,July,7,Paid Search,Finance,Closed Lost,13,,0,331.1,0,1
1092,2025-07-01,July,7,Social Media,SaaS,Closed Lost,33,,0,338.65,0,1
1093,2025-07-01,July,7,Social Media,Finance,Closed Lost,3,,0,340.84,0,1
1094,2025-07-01,July,7,Paid Search,Healthcare,Closed Lost,10,,0,331.35,0,1
1095,2025-07-01,July,7,Organic Search,Healthcare,Closed Lost,40,,0,208.01,0,1
1096,2025-07-01,July,7,Referral,Healthcare,Closed Lost,9,,0,109.18,0,1
1097,2025-07-02,July,7,Email Campaign,Finance,Closed Lost,5,,0,158.37,0,1
1098,2025-07-02,July,7,Email Campaign,SaaS,Closed Lost,6,,0,172.27,0,1
1099,2025-07-02,July,7,Organic Search,Agency,Closed Lost,41,,0,208.53,0,1
1100,2025-07-02,July,7,Email Campaign,E-commerce,Closed Lost,4,,0,166.21,0,1
1101,2025-07-02,July,7,Email Campaign,SaaS,Closed Lost,16,,0,176.91,0,1
1102,2025-07-02,July,7,Social Media,SaaS,Closed Lost,8,,0,318.9,0,1
1103,2025-07-02,July,7,Paid Search,E-commerce,Closed Lost,5,,0,361.94,0,1
1104,2025-07-02,July,7,Email Campaign,E-commerce,Closed Won,46,2025-08-17,996.28,161.56,1,0
1105,2025-07-02,July,7,Paid Search,Healthcare,Closed Lost,5,,0,328.05,0,1
1106,2025-07-02,July,7,Social Media,Finance,Closed Lost,9,,0,293.34,0,1
1107,2025-07-03,July,7,Social Media,SaaS,Closed Lost,7,,0,294.69,0,1
1108,2025-07-03,July,7,Email Campaign,E-commerce,Closed Lost,9,,0,188.71,0,1
1109,2025-07-03,July,7,Paid Search,Healthcare,Closed Lost,8,,0,368.5,0,1
1110,2025-07-03,July,7,Referral,Agency,Closed Lost,6,,0,96.78,0,1
1111,2025-07-03,July,7,Social Media,Agency,Closed Lost,39,,0,315.05,0,1
1112,2025-07-03,July,7,Email Campaign,Healthcare,Closed Lost,7,,0,182.04,0,1
1113,2025-07-03,July,7,Organic Search,Agency,Closed Lost,4,,0,202.33,0,1
1114,2025-07-03,July,7,Organic Search,Healthcare,Closed Lost,4,,0,212.28,0,1
1115,2025-07-04,July,7,Paid Search,Finance,Closed Lost,8,,0,332.03,0,1
1116,2025-07-04,July,7,Social Media,E-commerce,Closed Lost,4,,0,308.64,0,1
1117,2025-07-04,July,7,Social Media,Agency,Closed Lost,18,,0,324.1,0,1
1118,2025-07-04,July,7,Social Media,E-commerce,Closed Won,29,2025-08-02,1158.69,304.99,1,0
1119,2025-07-04,July,7,Social Media,Healthcare,Closed Lost,7,,0,294.9,0,1
1120,2025-07-05,July,7,Organic Search,Agency,Closed Lost,45,,0,215.15,0,1
1121,2025-07-05,July,7,Referral,Healthcare,Closed Lost,21,,0,106.48,0,1
1122,2025-07-05,July,7,Paid Search,Healthcare,Closed Lost,11,,0,354.79,0,1
1123,2025-07-05,July,7,Referral,Healthcare,Closed Lost,7,,0,100.57,0,1
1124,2025-07-05,July,7,Paid Search,Finance,Closed Won,41,2025-08-15,1439.68,355.2,1,0
1125,2025-07-05,July,7,Organic Search,Agency,Closed Lost,16,,0,210.01,0,1
1126,2025-07-06,July,7,Email Campaign,SaaS,Closed Lost,4,,0,160.17,0,1
1127,2025-07-06,July,7,Social Media,E-commerce,Closed Lost,3,,0,317.5,0,1
1128,2025-07-06,July,7,Organic Search,Healthcare,Closed Lost,9,,0,211.24,0,1
1129,2025-07-06,July,7,Social Media,E-commerce,Closed Lost,17,,0,305.48,0,1
1130,2025-07-07,July,7,Paid Search,Finance,Closed Lost,3,,0,324.34,0,1
1131,2025-07-07,July,7,Social Media,Agency,Closed Lost,18,,0,328.4,0,1
1132,2025-07-07,July,7,Email Campaign,Finance,Closed Lost,8,,0,181.11,0,1
1133,2025-07-07,July,7,Email Campaign,Agency,Closed Lost,24,,0,176.57,0,1
1134,2025-07-07,July,7,Paid Search,Finance,Closed Lost,20,,0,313.68,0,1
1135,2025-07-07,July,7,Email Campaign,Agency,Closed Lost,27,,0,177.0,0,1
1136,2025-07-08,July,7,Paid Search,SaaS,Closed Lost,13,,0,326.87,0,1
1137,2025-07-08,July,7,Paid Search,Healthcare,Closed Lost,9,,0,366.48,0,1
1138,2025-07-08,July,7,Social Media,SaaS,Closed Lost,6,,0,326.46,0,1
1139,2025-07-08,July,7,Social Media,Agency,Closed Lost,10,,0,341.83,0,1
1140,2025-07-08,July,7,Organic Search,E-commerce,Closed Lost,5,,0,206.79,0,1
1141,2025-07-08,July,7,Referral,Healthcare,Closed Lost,8,,0,113.95,0,1
1142,2025-07-08,July,7,Organic Search,Finance,Closed Lost,5,,0,179.84,0,1
1143,2025-07-08,July,7,Referral,Finance,Closed Lost,8,,0,113.02,0,1
1144,2025-07-09,July,7,Referral,SaaS,Closed Lost,35,,0,95.54,0,1
1145,2025-07-09,July,7,Email Campaign,Agency,Closed Lost,7,,0,173.2,0,1
1146,2025-07-09,July,7,Email Campaign,E-commerce,Closed Lost,6,,0,183.38,0,1
1147,2025-07-09,July,7,Organic Search,Finance,Closed Lost,21,,0,196.34,0,1
1148,2025-07-10,July,7,Paid Search,Healthcare,Closed Lost,33,,0,363.2,0,1
1149,2025-07-10,July,7,Email Campaign,Finance,Closed Lost,7,,0,181.12,0,1
1150,2025-07-10,July,7,Email Campaign,Healthcare,Closed Lost,10,,0,184.44,0,1
1151,2025-07-10,July,7,Referral,SaaS,Closed Lost,41,,0,108.99,0,1
1152,2025-07-10,July,7,Referral,Healthcare,Closed Lost,22,,0,96.23,0,1
1153,2025-07-10,July,7,Organic Search,Agency,Closed Lost,35,,0,192.97,0,1
1154,2025-07-10,July,7,Social Media,E-commerce,Closed Lost,9,,0,312.68,0,1
1155,2025-07-10,July,7,Social Media,Healthcare,Closed Lost,4,,0,283.72,0,1
1156,2025-07-10,July,7,Paid Search,Finance,Closed Lost,8,,0,318.56,0,1
1157,2025-07-10,July,7,Organic Search,SaaS,Closed Lost,7,,0,207.26,0,1
1158,2025-07-11,July,7,Social Media,SaaS,Closed Lost,9,,0,338.85,0,1
1159,2025-07-11,July,7,Social Media,SaaS,Closed Lost,12,,0,284.61,0,1
1160,2025-07-11,July,7,Organic Search,Agency,Closed Won,44,2025-08-24,1051.16,182.6,1,0
1161,2025-07-11,July,7,Referral,Finance,Closed Lost,5,,0,113.24,0,1
1162,2025-07-11,July,7,Email Campaign,E-commerce,Closed Lost,8,,0,188.73,0,1
1163,2025-07-11,July,7,Referral,E-commerce,Closed Lost,6,,0,95.68,0,1
1164,2025-07-12,July,7,Email Campaign,SaaS,Closed Won,45,2025-08-26,1178.55,158.12,1,0
1165,2025-07-12,July,7,Email Campaign,Healthcare,Closed Lost,25,,0,185.29,0,1
1166,2025-07-12,July,7,Paid Search,SaaS,Closed Lost,3,,0,341.71,0,1
1167,2025-07-12,July,7,Social Media,E-commerce,Closed Lost,31,,0,296.78,0,1
1168,2025-07-12,July,7,Organic Search,Healthcare,Closed Lost,32,,0,196.83,0,1
1169,2025-07-12,July,7,Referral,Healthcare,Closed Lost,10,,0,108.53,0,1
1170,2025-07-12,July,7,Social Media,Finance,Closed Lost,5,,0,317.32,0,1
1171,2025-07-12,July,7,Organic Search,Finance,Closed Lost,10,,0,183.68,0,1
1172,2025-07-12,July,7,Paid Search,E-commerce,Closed Lost,4,,0,342.58,0,1
1173,2025-07-13,July,7,Referral,Finance,Closed Lost,9,,0,108.22,0,1
1174,2025-07-13,July,7,Email Campaign,Finance,Closed Lost,10,,0,164.85,0,1
1175,2025-07-13,July,7,Organic Search,Agency,Closed Lost,5,,0,192.59,0,1
1176,2025-07-13,July,7,Paid Search,Agency,Closed Lost,6,,0,318.18,0,1
1177,2025-07-13,July,7,Referral,Agency,Closed Lost,9,,0,105.16,0,1
1178,2025-07-13,July,7,Paid Search,Healthcare,Closed Lost,38,,0,301.68,0,1
1179,2025-07-14,July,7,Referral,Healthcare,Closed Won,39,2025-08-22,1194.68,113.36,1,0
1180,2025-07-14,July,7,Paid Search,SaaS,Closed Lost,8,,0,351.45,0,1
1181,2025-07-14,July,7,Email Campaign,SaaS,Closed Lost,37,,0,180.63,0,1
1182,2025-07-14,July,7,Social Media,SaaS,Closed Lost,10,,0,292.5,0,1
1183,2025-07-14,July,7,Organic Search,Healthcare,Closed Lost,10,,0,191.96,0,1
1184,2025-07-14,July,7,Social Media,Agency,Closed Lost,7,,0,305.04,0,1
1185,2025-07-14,July,7,Social Media,SaaS,Closed Lost,9,,0,316.62,0,1
1186,2025-07-15,July,7,Organic Search,Finance,Closed Lost,4,,0,211.07,0,1
1187,2025-07-15,July,7,Organic Search,E-commerce,Closed Lost,17,,0,212.56,0,1
1188,2025-07-15,July,7,Email Campaign,Healthcare,Closed Lost,34,,0,188.78,0,1
1189,2025-07-15,July,7,Referral,Agency,Closed Lost,3,,0,95.62,0,1
1190,2025-07-15,July,7,Paid Search,Healthcare,Closed Won,42,2025-08-26,1197.24,321.95,1,0
1191,2025-07-15,July,7,Organic Search,Healthcare,Closed Lost,42,,0,188.75,0,1
1192,2025-07-15,July,7,Organic Search,E-commerce,Closed Lost,6,,0,195.77,0,1
1193,2025-07-16,July,7,Organic Search,SaaS,Closed Lost,26,,0,180.77,0,1
1194,2025-07-16,July,7,Organic Search,Healthcare,Closed Lost,6,,0,204.25,0,1
1195,2025-07-16,July,7,Referral,Finance,Closed Lost,39,,0,114.75,0,1
1196,2025-07-16,July,7,Referral,E-commerce,Closed Lost,10,,0,95.14,0,1
1197,2025-07-16,July,7,Social Media,Healthcare,Closed Lost,10,,0,302.59,0,1
1198,2025-07-16,July,7,Email Campaign,Agency,Closed Lost,8,,0,177.3,0,1
1199,2025-07-17,July,7,Email Campaign,Healthcare,Closed Lost,21,,0,159.45,0,1
1200,2025-07-17,July,7,Organic Search,Healthcare,Closed Lost,3,,0,201.11,0,1
1201,2025-07-17,July,7,Social Media,Finance,Closed Lost,10,,0,283.74,0,1
1202,2025-07-17,July,7,Social Media,Healthcare,Closed Lost,5,,0,309.7,0,1
1203,2025-07-17,July,7,Social Media,E-commerce,Closed Lost,12,,0,330.11,0,1
1204,2025-07-17,July,7,Referral,SaaS,Closed Lost,4,,0,112.71,0,1
1205,2025-07-18,July,7,Referral,Healthcare,Closed Lost,16,,0,94.02,0,1
1206,2025-07-18,July,7,Paid Search,Agency,Closed Lost,6,,0,343.69,0,1
1207,2025-07-18,July,7,Email Campaign,Finance,Closed Lost,3,,0,161.68,0,1
1208,2025-07-18,July,7,Email Campaign,E-commerce,Closed Lost,41,,0,164.52,0,1
1209,2025-07-18,July,7,Paid Search,E-commerce,Closed Lost,4,,0,346.7,0,1
1210,2025-07-19,July,7,Paid Search,E-commerce,Closed Lost,33,,0,344.48,0,1
1211,2025-07-19,July,7,Paid Search,Agency,Closed Lost,6,,0,334.66,0,1
1212,2025-07-19,July,7,Paid Search,Healthcare,Closed Won,44,2025-09-01,1504.5,305.85,1,0
1213,2025-07-19,July,7,Email Campaign,SaaS,Closed Lost,18,,0,180.93,0,1
1214,2025-07-19,July,7,Organic Search,E-commerce,Closed Lost,19,,0,194.41,0,1
1215,2025-07-19,July,7,Referral,Agency,Closed Lost,5,,0,109.97,0,1
1216,2025-07-19,July,7,Email Campaign,SaaS,Closed Lost,6,,0,162.39,0,1
1217,2025-07-20,July,7,Paid Search,Finance,Closed Lost,6,,0,350.88,0,1
1218,2025-07-20,July,7,Organic Search,Finance,Closed Lost,9,,0,207.67,0,1
1219,2025-07-20,July,7,Social Media,Finance,Closed Lost,7,,0,328.34,0,1
1220,2025-07-20,July,7,Referral,SaaS,Closed Lost,8,,0,104.36,0,1
1221,2025-07-20,July,7,Referral,Healthcare,Closed Lost,7,,0,100.15,0,1
1222,2025-07-21,July,7,Referral,Finance,Closed Lost,37,,0,106.83,0,1
1223,2025-07-21,July,7,Referral,SaaS,Closed Lost,4,,0,114.16,0,1
1224,2025-07-21,July,7,Social Media,Healthcare,Closed Lost,45,,0,291.94,0,1
1225,2025-07-21,July,7,Paid Search,E-commerce,Closed Lost,43,,0,344.59,0,1
1226,2025-07-21,July,7,Email Campaign,Healthcare,Closed Lost,10,,0,173.34,0,1
1227,2025-07-21,July,7,Email Campaign,Agency,Closed Lost,45,,0,161.89,0,1
1228,2025-07-22,July,7,Referral,E-commerce,Closed Lost,16,,0,110.52,0,1
1229,2025-07-22,July,7,Organic Search,Finance,Closed Lost,7,,0,211.12,0,1
1230,2025-07-22,July,7,Organic Search,SaaS,Closed Won,50,2025-09-10,1229.85,212.61,1,0
1231,2025-07-22,July,7,Paid Search,Agency,Closed Lost,5,,0,316.62,0,1
1232,2025-07-22,July,7,Social Media,Finance,Closed Won,39,2025-08-30,1684.32,321.06,1,0
1233,2025-07-23,July,7,Organic Search,E-commerce,Closed Lost,5,,0,215.87,0,1
1234,2025-07-23,July,7,Paid Search,Agency,Closed Lost,10,,0,310.54,0,1
1235,2025-07-23,July,7,Organic Search,Healthcare,Closed Lost,27,,0,182.24,0,1
1236,2025-07-23,July,7,Referral,E-commerce,Closed Lost,7,,0,110.18,0,1
1237,2025-07-23,July,7,Organic Search,Healthcare,Closed Lost,18,,0,186.15,0,1
1238,2025-07-23,July,7,Social Media,Finance,Closed Lost,16,,0,293.24,0,1
1239,2025-07-24,July,7,Email Campaign,Finance,Closed Won,40,2025-09-02,1281.32,157.91,1,0
1240,2025-07-24,July,7,Organic Search,Finance,Closed Lost,8,,0,183.39,0,1
1241,2025-07-24,July,7,Organic Search,Agency,Closed Lost,24,,0,212.61,0,1
1242,2025-07-24,July,7,Organic Search,SaaS,Closed Lost,8,,0,181.58,0,1
1243,2025-07-24,July,7,Social Media,Agency,Closed Lost,3,,0,344.63,0,1
1244,2025-07-24,July,7,Social Media,SaaS,Closed Lost,10,,0,343.86,0,1
1245,2025-07-24,July,7,Paid Search,Agency,Closed Lost,6,,0,316.05,0,1
1246,2025-07-24,July,7,Paid Search,SaaS,Closed Lost,3,,0,365.78,0,1
1247,2025-07-25,July,7,Organic Search,Healthcare,Closed Lost,38,,0,218.63,0,1
1248,2025-07-25,July,7,Organic Search,Healthcare,Closed Lost,9,,0,210.24,0,1
1249,2025-07-25,July,7,Email Campaign,SaaS,Closed Won,30,2025-08-24,1404.42,167.23,1,0
1250,2025-07-25,July,7,Organic Search,Agency,Closed Lost,4,,0,202.04,0,1
1251,2025-07-25,July,7,Organic Search,E-commerce,Closed Lost,10,,0,202.52,0,1
1252,2025-07-25,July,7,Email Campaign,Finance,Closed Lost,13,,0,179.49,0,1
1253,2025-07-26,July,7,Social Media,Agency,Closed Lost,10,,0,341.06,0,1
1254,2025-07-26,July,7,Organic Search,E-commerce,Closed Lost,18,,0,214.06,0,1
1255,2025-07-26,July,7,Referral,Finance,Closed Lost,29,,0,99.09,0,1
1256,2025-07-26,July,7,Organic Search,Agency,Closed Lost,3,,0,180.53,0,1
